Limit_Bal,Gender,Education,Marriage,Age,Default_Payment,Avg_Repayment_Status,Max_Repayment_Status,Delayed_Months_Count,Med_Bill_Amount,Total_Bill_Amount,Med_Payment_Amount,Total_Payment_Amount,Payment_Ratio,Credit_Utilization_Ratio
20000,2,2,2,40,0,-0.3333333333333333,0,0,19695.5,79889,800.5,5918,0.07407685567655527,3.9942502874856256
250000,2,2,1,75,0,-0.8333333333333334,0,0,1583.5,63417,1360.0,11727,0.1849159544608786,0.25366698533205867
100000,2,2,2,27,0,0.0,0,0,31950.5,196498,1469.0,8260,0.04203583733250551,1.964960350396496
330000,1,1,2,25,0,0.3333333333333333,2,1,45960.5,256005,2535.0,15230,0.059490793184534735,0.7757703764534047
50000,1,3,1,46,0,0.0,0,0,16591.5,117871,1134.0,7027,0.05961551513506176,2.357372852542949
50000,2,2,2,26,0,0.8333333333333334,2,3,39492.0,240862,1856.0,10062,0.041774784836193186,4.8171436571268575
30000,1,2,2,28,0,0.0,0,0,27205.0,135160,903.0,8056,0.059602991987333626,4.505183160561314
140000,2,2,2,26,1,0.0,0,0,105290.0,631439,3839.5,25041,0.039656974534397565,4.510246355383176
160000,2,1,2,28,0,-0.16666666666666666,0,0,59011.0,337391,8521.0,132311,0.3921580831792099,2.108680570746433
400000,2,2,2,29,0,-0.8333333333333334,0,0,3102.5,34030,2199.5,14825,0.43563221768387644,0.08507478731303171
50000,1,2,1,25,0,0.0,0,0,28939.5,173552,1009.0,6842,0.03942311570528888,3.4709705805883884
140000,2,2,1,48,0,-0.8333333333333334,0,0,1193.5,27095,1290.0,27501,1.0149468556244463,0.1935343318976293
160000,2,2,1,33,0,-0.8333333333333334,0,0,7674.0,82207,2331.5,68661,0.8352106850914753,0.5137905388091324
100000,2,3,1,43,0,-1.3333333333333333,0,0,0.0,62170,0.0,0,0.0,0.6216937830621694
220000,1,1,1,48,1,0.3333333333333333,2,1,187010.5,1129440,6000.0,42020,0.037204245285942336,5.133794846387062
510000,2,1,2,29,0,0.0,0,0,93339.5,513211,22729.5,160470,0.31267780176613175,1.006294105305676
50000,1,2,2,29,0,0.0,0,0,30846.5,202201,2301.0,16512,0.08166091334408167,4.0439391212175755
160000,2,1,1,38,0,-0.5,2,1,9310.5,63277,5316.5,44142,0.6975884193558582,0.3954787782576359
230000,2,1,2,37,0,-2.0,-2,0,318.5,53735,149.5,51952,0.9668006550543398,0.23362941900252607
80000,2,1,2,37,0,-1.0,-1,0,3815.0,35054,2822.0,28957,0.8260447867636571,0.438169522880964
150000,2,2,1,25,0,-1.1666666666666667,-1,0,316.0,7104,316.0,1264,0.17790288529204784,0.04735968426877154
10000,1,3,2,23,0,0.3333333333333333,2,1,9092.0,52136,662.5,3932,0.07541669064196252,5.213078692130787
130000,2,3,2,49,1,0.0,0,0,60925.5,357781,1115.0,9986,0.027910850741512987,2.7521403681510144
40000,2,1,2,48,0,0.0,0,0,34674.0,207975,1500.0,9200,0.04423587337000423,5.199245018874528
50000,1,2,2,27,1,1.0,3,3,14105.0,73717,945.5,6631,0.08995089394720421,1.474310513789724
100000,1,3,2,32,0,0.0,0,0,20411.0,180209,2005.5,9686,0.05374840463903224,1.8020719792802071
120000,1,1,1,34,0,0.0,2,1,766.0,4414,0.0,1800,0.40770101925254815,0.03678302680810993
260000,2,1,2,58,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
200000,2,2,2,33,0,0.0,0,0,13438.0,80871,2000.0,11522,0.1424720546048076,0.40435297823510885
360000,2,2,2,28,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
70000,2,2,2,36,0,0.0,0,0,49269.5,265753,3134.0,28247,0.10629002761952783,3.7964171940400853
460000,1,1,1,40,1,-0.5,2,1,1406.0,28039,1327.0,27927,0.9959700427960058,0.06095421531692322
50000,2,1,2,26,0,-1.0,-1,0,316.0,2736,316.0,1896,0.6927292656192912,0.05471890562188756
50000,1,3,1,33,0,0.0,0,0,35264.5,211791,705.0,7004,0.03307018206542268,4.235735285294294
250000,2,2,1,31,0,0.0,0,0,101085.0,604011,4450.0,26900,0.04453553902902591,2.4160343358626566
30000,2,1,2,27,0,-0.5,0,0,1088.0,6448,332.0,3164,0.49061870057373236,0.21492616912769574
270000,1,2,1,44,0,-0.3333333333333333,0,0,81149.5,486594,20590.5,144214,0.2963737810705001,1.8021933252099067
180000,2,3,2,30,0,0.0,0,0,134614.0,760211,3584.0,27192,0.03576896970844975,4.223370981272327
100000,2,1,2,28,0,0.0,0,0,53075.0,323182,3000.0,20198,0.062497099166725974,3.2317876821231786
230000,2,3,1,32,0,0.0,0,0,96498.0,667517,5000.0,29000,0.04344452134624085,2.90223520767301
210000,2,1,1,46,0,-1.0,-1,0,20975.0,211039,19926.5,120470,0.5708396512509477,1.0049428336055544
210000,1,1,2,38,0,0.3333333333333333,2,1,62726.0,358970,2013.0,13804,0.03845435982293834,1.7093728125104166
440000,2,2,1,46,0,0.0,0,0,131539.5,828179,3900.5,29746,0.03591731266149871,1.8822207222256313
100000,2,2,2,25,1,0.3333333333333333,2,1,69990.5,403638,2046.0,13210,0.03272726371832256,4.036339636603634
240000,2,2,1,46,0,0.0,0,0,10252.5,56097,1000.0,6295,0.11221433919212806,0.23373652609780793
280000,1,1,2,33,1,-1.0,-1,0,611.5,-336259,611.5,347739,-1.0341434255839266,-1.2009207109974607
50000,2,2,2,22,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
30000,1,2,1,43,0,2.1666666666666665,3,6,2091.0,12972,150.0,2000,0.15416634548678024,0.4323855871470951
10000,1,2,2,27,1,0.3333333333333333,2,1,9932.0,56848,446.5,5470,0.09621981037485268,5.684231576842316
130000,1,1,2,29,0,-1.5,1,1,0.0,0,0.0,1500,1500.0,0.0
200000,1,1,2,31,0,0.0,0,0,160141.0,978958,5220.5,36425,0.03720789123957183,4.894765526172369
120000,2,2,1,29,0,-1.0,-1,0,1554.5,7765,1621.5,8715,1.1221993304146278,0.06470779410171582
210000,2,2,1,36,0,0.0,0,0,143820.0,858448,5491.0,32709,0.03810243823453694,4.08782815319927
280000,2,1,1,36,0,0.0,0,0,44877.0,273640,1650.0,11718,0.04282253024948747,0.9772822239920572
300000,1,1,2,34,1,-0.6666666666666666,1,1,6402.0,45400,101.5,32799,0.7224290213871941,0.15133282889057037
100000,1,2,2,37,0,0.0,0,0,67055.5,462851,2348.5,15303,0.033062404397085896,4.628463715362846
440000,2,1,2,36,0,-2.0,-2,0,0.0,0,0.0,162000,162000.0,0.0
50000,2,3,1,40,0,0.0,0,0,14072.5,154301,1000.0,7606,0.04929294500395329,3.0859582808343835
20000,2,1,2,25,1,0.3333333333333333,2,1,15162.5,98447,1850.0,11500,0.11681293677880708,4.92210389480526
200000,2,1,2,27,0,-0.5,0,0,2522.0,18236,1947.0,12927,0.7088336897516039,0.09117954410227949
110000,2,2,2,26,0,-2.0,-2,0,1552.0,12860,1500.0,12124,0.9426949692869917,0.11690802810883537
500000,2,2,1,36,0,-1.0,-1,0,6545.0,47529,2295.0,37052,0.7795497580475489,0.09505780988438023
300000,2,2,1,27,0,-1.1666666666666667,1,1,0.0,5215,0.0,5215,0.999808282208589,0.017383275389082038
30000,1,3,1,55,1,2.6666666666666665,4,6,12090.0,72863,1500.0,8900,0.1221453667105841,2.4286857104763175
60000,2,1,2,27,0,-1.0,-1,0,12768.5,65912,9223.0,47111,0.7147451944229515,1.0985150247495874
400000,2,2,1,38,0,-0.6666666666666666,0,0,3648.5,21153,1870.0,19153,0.9054079606693769,0.052882367794080516
180000,2,2,1,34,0,0.0,0,0,138073.0,827666,5000.0,32000,0.038662892201815464,4.598118899339448
20000,1,1,2,40,0,0.3333333333333333,2,1,13397.5,79047,2250.0,10600,0.13409573929764193,3.952152392380381
200000,2,3,1,49,1,0.8333333333333334,2,3,55464.0,333047,2643.0,16286,0.04889985827868656,1.6652266738666306
100000,1,1,2,27,0,0.0,0,0,31095.5,194503,777.0,4871,0.025043186772508535,1.945010549894501
60000,1,2,2,23,1,0.0,0,0,26314.0,171532,1389.5,8013,0.0467140433619187,2.8588190196830054
110000,2,2,2,36,0,0.0,0,0,50612.0,303817,2200.0,13500,0.04443449696857987,2.761947618658012
260000,2,3,1,53,0,-1.0,1,1,424.5,2025,455.5,2484,1.2260612043435342,0.007788431582955451
50000,2,3,1,46,0,1.1666666666666667,3,3,29820.0,213516,946.5,7372,0.03452652482003775,4.270234595308094
180000,1,2,2,29,0,-1.5,1,1,-2.0,-12,0.0,0,-0.0,-6.66662962983539e-05
110000,1,2,2,29,1,0.8333333333333334,2,3,50277.5,311346,2000.0,10354,0.03325549949092171,2.8303924509777185
340000,2,1,2,27,0,0.0,0,0,160954.5,923137,5655.0,90147,0.09765278864048496,2.715100837938712
50000,1,2,2,24,0,-0.16666666666666666,0,0,5670.5,31650,1403.0,11019,0.3481406590629048,0.6329873402531949
230000,2,2,1,28,1,-0.6666666666666666,0,0,4136.5,55327,1050.0,11750,0.21236986697513013,0.24055112803857376
360000,2,2,2,32,0,0.0,0,0,94842.5,575409,10000.0,57000,0.09905980083766358,1.598353893461407
210000,1,2,2,43,0,-0.3333333333333333,1,1,37534.5,160699,3000.0,52013,0.3236652146857498,0.7652296893824315
220000,2,2,1,41,1,0.5,2,3,562.5,3375,325.0,1925,0.5702014218009479,0.015340839359821092
60000,2,2,1,34,1,1.6666666666666667,2,5,28771.0,170082,1295.5,10111,0.05944744624683243,2.8346527557874035
340000,1,2,1,55,0,-1.6666666666666667,-1,0,16449.5,137566,16460.0,164386,1.1949522777991815,0.4046046923391402
150000,1,1,1,40,0,2.0,2,6,103780.5,624055,4200.0,25700,0.04118220159729255,4.160338931073793
200000,2,2,1,37,1,-0.16666666666666666,2,2,3639.0,47390,4700.0,51400,1.0845941212466501,0.23694881525592373
130000,2,2,2,40,1,0.3333333333333333,2,1,11025.0,66514,500.0,7200,0.10824626024205067,0.5116422181367836
60000,2,1,2,28,0,0.5,2,2,11332.0,96266,4241.5,30696,0.3188631618311571,1.6044065932234464
400000,2,2,1,43,0,-1.1666666666666667,1,1,0.0,79988,0.0,79988,0.9999874982810136,0.1999695000762498
20000,1,1,2,27,0,0.0,0,0,19280.5,116747,765.0,5503,0.047135711104258744,5.8370581470926455
190000,2,1,2,28,0,0.0,0,0,152721.5,912875,5830.0,36836,0.04035159211108628,4.804579975894864
260000,2,1,2,30,0,0.0,0,0,158935.0,953100,7000.0,44000,0.04616509687850501,3.6657551317110317
140000,2,2,2,31,0,-2.0,-2,0,0.0,390,0.0,0,0.0,0.002785694387897229
50000,2,2,1,31,1,0.0,0,0,38720.5,234080,1067.0,10607,0.0453133744302186,4.6815063698726025
120000,2,1,2,34,0,-0.8333333333333334,0,0,1215.0,16986,2918.5,20204,1.1893801142049802,0.14154882042649644
240000,2,2,2,30,0,-2.0,-2,0,92.0,368,92.0,2159,5.850948509485095,0.0015333269444710647
50000,1,2,2,36,0,-0.16666666666666666,0,0,2550.5,18847,489.0,3390,0.17985993208828524,0.37693246135077296
200000,2,1,2,29,0,0.0,2,2,12515.0,76669,2936.0,31055,0.40504760662579886,0.38334308328458355
180000,1,1,1,39,0,-0.3333333333333333,0,0,182179.0,920802,18500.0,284903,0.3094071153113098,5.115538247009739
180000,2,1,2,26,0,0.0,0,0,119400.5,734847,4178.0,26710,0.036347652847935896,4.082460652996372
160000,2,1,2,29,0,-0.8333333333333334,0,0,1978.5,9832,3250.0,24500,2.4916098850808504,0.06144961593990038
100000,2,2,2,26,0,-0.5,0,0,3761.0,19223,1762.5,13974,0.7269038701622972,0.19222807771922282
50000,2,2,2,29,1,0.0,0,0,46313.0,273459,2000.0,13000,0.04753894536678125,5.4690706185876286
140000,2,2,2,31,0,0.0,0,0,139966.5,839924,5650.0,34500,0.041075095990713455,5.9994142898979295
30000,2,2,2,26,1,0.0,0,0,19983.5,117890,897.5,6064,0.05143734466583539,3.9295356821439285
90000,1,1,2,26,0,-0.3333333333333333,0,0,11206.5,86582,2270.5,31842,0.367762724784311,0.9620115332051866
200000,1,1,1,36,0,-1.0,1,1,-1842.0,-26795,10059.0,171133,-6.386989624542808,-0.13397433012834936
380000,1,1,2,30,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
80000,2,2,2,43,0,0.0,0,0,54771.5,303152,2145.5,12045,0.03973241234624101,3.7893526330920864
50000,1,3,1,58,0,1.3333333333333333,2,4,18625.0,109216,819.0,6673,0.06109854692950731,2.1842763144737107
180000,1,2,1,45,1,-0.16666666666666666,0,0,29815.5,177278,1490.5,8781,0.049532093479769175,0.9848723062649652
240000,2,2,2,26,0,0.0,0,0,119096.0,724940,3935.0,27398,0.03779342043007638,3.020570747621885
380000,1,2,2,34,0,0.0,0,0,176940.5,1082561,5500.0,64410,0.05949774701125663,2.848837239902
110000,2,4,2,24,0,0.0,0,0,81482.0,487656,3000.0,19300,0.039576997766873026,4.433196061853983
260000,1,1,1,34,0,-1.0,-1,0,18195.0,137687,17165.0,121666,0.8836354656905467,0.5295633478332775
500000,2,2,2,23,1,1.5,4,3,502721.5,2926653,15000.0,75500,0.025797378166329193,5.853294293411413
320000,2,2,2,30,0,0.0,0,0,72439.0,436318,2579.5,15669,0.03591179847771928,1.3634894890953466
50000,1,2,2,32,0,1.5,4,3,44390.0,248859,1268.5,5485,0.02204050470143856,4.977080458390832
110000,1,1,1,40,1,-0.6666666666666666,1,1,216.0,4498,141.0,2564,0.5699044232051567,0.04089053735875128
230000,2,1,2,35,0,-2.0,-2,0,594.5,3314,548.0,3073,0.9269984917043741,0.014408633005943453
330000,2,2,1,56,0,-0.8333333333333334,1,1,1504.0,15640,1518.0,16061,1.0268525030368902,0.04739379577637644
50000,2,2,1,61,0,0.0,0,0,35970.0,218302,1519.5,10251,0.04695766892804955,4.365952680946381
10000,1,2,2,24,0,0.8333333333333334,2,3,2472.5,14752,0.0,1650,0.11184165932352742,1.475052494750525
300000,1,1,1,40,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
20000,2,2,1,32,1,0.8333333333333334,3,2,15393.5,93331,503.0,3190,0.03417905970085287,4.666316684165792
180000,1,2,1,36,1,-0.6666666666666666,2,2,0.0,83538,0.0,0,0.0,0.46409742168099066
160000,1,1,2,30,0,-1.0,-1,0,10803.0,61480,14057.0,119926,1.9506188903889006,0.38424759845250966
90000,2,1,2,34,0,1.0,2,3,42950.0,253776,1820.0,20640,0.08133124751257995,2.8197020033110745
30000,1,3,3,54,0,0.0,0,0,23104.0,141140,2000.0,12000,0.0850213616171063,4.704509849671678
180000,1,1,1,46,0,0.0,0,0,173928.5,836186,6149.5,189463,0.22657970047369788,4.64545196971128
30000,1,3,1,58,0,0.0,0,0,21362.0,126272,1320.0,8016,0.06348150435960181,4.20892636912103
30000,1,2,1,43,0,0.8333333333333334,2,3,21207.0,132258,973.0,7488,0.05661618490991161,4.408453051564948
140000,2,1,2,28,0,-0.6666666666666666,0,0,6300.0,45024,4495.5,35946,0.7983564686285397,0.3215977028735509
210000,1,1,2,30,0,0.0,0,0,48865.0,327465,3250.0,25500,0.0778706797041525,1.559349717382298
50000,1,2,2,31,1,0.0,0,0,13790.0,83951,3000.0,16327,0.19448017914999047,1.6789864202715945
130000,2,2,2,29,0,0.0,0,0,74615.0,472379,2687.5,20500,0.04339726491384055,3.6336566641795063
50000,2,2,1,37,1,1.0,2,3,2807.5,16397,450.0,3500,0.21344066349554824,0.32793344133117336
140000,1,3,1,36,0,0.0,0,0,89737.5,538393,3700.0,47700,0.08859682685914033,3.8456368168798796
170000,2,2,2,28,1,0.16666666666666666,2,1,5520.5,29372,398.0,3899,0.1327409525754945,0.17277545426203375
80000,1,2,2,25,0,-0.3333333333333333,0,0,23949.5,107251,894.0,18103,0.16878939320478872,1.340620742240722
410000,2,4,1,42,0,0.0,0,0,289485.5,1741454,9000.0,63800,0.03663603136457732,4.247438420881901
80000,2,1,2,29,0,-1.1666666666666667,1,1,0.0,80000,0.0,80000,0.999987500156248,0.999987500156248
80000,1,3,1,73,1,0.8333333333333334,2,3,69760.5,416184,3500.0,23430,0.05629707942381393,5.20223497206285
150000,1,2,1,43,0,0.0,0,0,157141.0,944099,5700.0,36834,0.03901493485859549,6.293951373657509
260000,1,1,1,30,1,-0.6666666666666666,0,0,291.0,2586,436.5,131815,50.95284112872053,0.009946115591863109
350000,1,1,1,38,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
280000,2,2,1,39,1,0.0,1,1,34617.0,174954,1565.0,48684,0.2782658397873739,0.6248334827375617
310000,1,2,1,44,0,0.0,0,0,81969.0,503434,3006.0,20078,0.03988201058726549,1.6239754065309466
140000,2,2,2,29,0,0.0,0,0,20053.0,118369,3000.0,16500,0.13939342738869645,0.8454868179513003
360000,1,1,1,51,0,-1.5,-1,0,0.0,63000,0.0,25000,0.3968190981095538,0.17499951389023918
140000,2,1,2,27,0,0.0,0,0,142635.0,858345,6000.0,43600,0.05079536690332337,6.130991921486275
100000,1,1,2,38,0,0.0,0,0,42502.0,240783,719.5,5141,0.02135108645092697,2.407805921940781
50000,2,2,2,22,0,-2.0,-2,0,0.0,1480,0.0,1480,0.9993247805536799,0.029599408011839762
210000,2,2,1,30,0,0.0,0,0,97922.0,567259,3751.0,23202,0.0409018792088284,2.7012204703787126
120000,2,2,2,25,0,2.0,2,6,118239.0,703798,4203.5,21679,0.030802828648520388,5.864934458879509
240000,1,1,2,29,0,-0.16666666666666666,0,0,115727.0,666907,4261.0,204634,0.306839923947531,2.7787675884683813
60000,2,3,3,42,0,0.0,0,0,28916.0,185007,1494.0,9885,0.053430121940672835,3.083398610023166
150000,1,1,2,41,1,-0.5,2,1,1143.0,7098,428.0,5291,0.7453162417241865,0.04731968453543643
30000,1,2,1,48,0,0.0,0,0,26992.5,161543,1399.5,8942,0.05535334026642896,5.384587180427319
160000,2,1,2,29,1,2.0,2,6,162174.0,974815,5727.0,30512,0.03130026589633326,6.092555671527053
200000,1,1,1,52,0,-2.0,-2,0,3050.0,92108,1543.0,92473,1.0039518396682192,0.46053769731151345
120000,2,2,1,25,0,-1.0,0,0,0.0,47869,0.0,6000,0.12533946104031754,0.39890500912492394
500000,1,1,1,37,0,0.5,2,2,403647.0,2466458,12224.5,64709,0.026235587131186854,4.932906134187732
320000,2,1,2,27,0,0.0,0,0,60536.5,365115,10895.5,67601,0.18514937718423735,1.1409808094349705
280000,1,1,2,31,0,0.0,0,0,172022.5,1043732,6329.5,42823,0.04102869220384907,3.7276009728536685
60000,2,1,2,23,1,1.8333333333333333,2,6,31203.0,185629,1350.0,8209,0.04422237784840812,3.0937651039149348
200000,2,1,1,38,0,-1.3333333333333333,-1,0,0.0,257,0.0,517,2.003875968992248,0.001284993575032125
230000,2,1,1,32,0,-0.8333333333333334,1,1,1800.5,11600,1800.5,11611,1.0008619946556332,0.05043456332798553
230000,2,2,2,27,1,0.5,2,2,11621.5,64332,711.5,7441,0.11566381172959446,0.27970313172551425
480000,2,3,1,41,0,-2.0,-2,0,20982.0,292489,20982.0,279713,0.9563164552634278,0.6093508138524711
50000,2,3,1,35,0,-1.5,-1,0,0.0,27500,0.0,5640,0.20508345151085416,0.5499890002199956
200000,2,1,2,31,0,-2.0,-2,0,628.5,23286,631.0,19872,0.8533516554300683,0.11642941785291074
50000,2,1,2,30,0,0.3333333333333333,2,1,17590.5,104694,1400.0,7800,0.07450212522087969,2.093838123237535
50000,1,2,1,48,0,0.0,0,0,27593.5,180417,2250.0,15461,0.08569544058796794,3.608267834643307
260000,2,1,2,36,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
30000,1,1,2,24,0,0.6666666666666666,2,2,27834.5,166661,1650.0,8607,0.05164344601648846,5.555181493950202
440000,2,1,2,29,0,0.0,0,0,158241.5,962256,6520.5,42156,0.043809502035319046,2.1869404842261724
230000,2,2,2,38,0,-1.0,-1,0,2072.5,17733,1781.5,9709,0.54747941806699,0.07709966478406616
200000,1,2,1,38,1,1.0,2,3,103820.5,613953,3500.0,20500,0.03339012369004844,3.069749651251744
490000,2,2,1,30,0,0.0,0,0,197332.5,1185021,6786.0,43181,0.03643898594287701,2.4184052685606763
80000,2,2,1,32,0,-1.6666666666666667,-1,0,0.0,11262,0.0,0,0.0,0.1407732403344958
20000,2,3,2,49,1,1.3333333333333333,2,4,12835.0,79043,1500.0,10123,0.12806791154293812,3.951952402379881
170000,2,1,2,31,1,-0.8333333333333334,0,0,199.0,1393,199.0,1393,0.9992826398852224,0.008194069446650314
70000,1,1,2,27,0,0.0,0,0,48198.0,293401,1486.5,36641,0.12488326596274053,4.191382980243139
210000,2,2,2,33,0,0.0,0,0,118564.0,762633,3750.0,24500,0.03212550187901405,3.631568421102757
90000,2,2,2,25,0,0.0,0,0,75247.0,465009,3050.5,18601,0.04000129029483237,5.166709258786013
390000,2,1,2,27,1,0.0,0,0,296441.5,1772871,10562.0,62172,0.03506852158531468,4.5458114209963565
110000,2,1,2,29,0,0.0,0,0,50706.0,304292,2278.5,13557,0.04455245437785293,2.7662657612203527
580000,2,1,1,36,0,0.0,0,0,167045.5,994160,5978.5,36784,0.03700004325255165,1.7140660102310168
360000,1,3,1,55,0,-0.8333333333333334,0,0,5127.5,36696,887.5,25244,0.6879036433495926,0.10193305018597171
270000,2,2,1,32,1,1.8333333333333333,2,6,226488.0,1359821,8000.0,42000,0.030886395425283604,5.036355420905848
60000,2,1,2,27,0,-0.6666666666666666,2,1,150.0,14672,75.0,650,0.0442990526817965,0.24452925784570256
110000,1,3,1,37,0,0.0,0,0,61206.0,367490,2300.0,13600,0.03700770903233004,3.3407878110199
50000,2,1,1,25,0,0.0,0,0,45829.5,235192,900.0,8773,0.03730128022517677,4.703745925081498
80000,2,1,2,23,1,0.0,0,0,52458.0,339098,1750.0,49268,0.1452909032465445,4.238672016599793
50000,1,2,2,23,0,-0.6666666666666666,0,0,1047.5,28024,1090.0,16630,0.5933987511150758,0.5604687906241875
100000,1,1,2,32,0,0.6666666666666666,2,2,88405.5,531060,3750.0,21237,0.03998975635567289,5.310546894531055
30000,2,1,2,26,0,-0.8333333333333334,1,1,98.5,4137,98.5,4137,0.999758337361044,0.13789540348655044
200000,2,1,2,27,0,0.0,0,0,123788.0,730818,5052.0,34070,0.04661893026864381,3.654071729641352
240000,1,1,2,44,1,0.0,0,0,216043.0,1306045,8000.0,51436,0.03938299263578771,5.441831492368782
220000,1,2,2,34,0,0.0,0,0,27064.5,160668,1050.0,6300,0.03921104880219582,0.730305771337403
160000,2,1,2,28,0,0.0,0,0,90442.5,601165,2750.0,19300,0.0321042773543414,3.7572577671389555
180000,2,1,1,53,0,-0.6666666666666666,0,0,3499.5,83747,657.0,32279,0.38543009982327936,0.4652585263415203
200000,1,4,1,42,0,0.0,0,0,31576.5,170347,1728.0,12043,0.07069645666517951,0.8517307413462932
140000,2,3,1,30,0,0.3333333333333333,2,1,73613.5,461266,3402.5,27121,0.05879674895451008,3.29473360904565
380000,1,1,1,51,1,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
600000,1,1,1,53,1,0.6666666666666666,2,2,452996.0,2718542,17000.0,91000,0.03347381299468134,4.530895781840363
260000,1,2,2,37,0,-0.16666666666666666,0,0,129238.0,935929,6500.0,168022,0.17952410970905944,3.599713078026623
200000,2,1,2,26,0,-1.3333333333333333,0,0,1443.0,162165,1443.0,7394,0.045595254245649516,0.8108209458952705
80000,1,2,2,42,0,0.0,0,0,49129.5,331586,1800.0,61032,0.18406029186910222,4.144773190335121
40000,1,2,2,39,0,-0.16666666666666666,0,0,16231.0,124960,1617.0,14049,0.1124270772481014,3.123921901952451
130000,1,3,2,39,0,1.8333333333333333,2,6,73279.0,439958,3000.0,18000,0.04091290324780263,3.3842662748748085
50000,1,1,2,32,0,-0.5,0,0,24052.5,99206,650.0,5000,0.05039966937816888,1.9840803183936322
230000,2,2,1,41,0,-1.0,-1,0,7573.5,48732,8057.5,59373,1.2183325467342458,0.2118773396637406
70000,1,2,1,48,1,-0.16666666666666666,0,0,24823.5,156587,1658.5,14807,0.09456024727309884,2.2369251867830457
180000,2,2,1,38,0,0.0,0,0,138935.0,838496,5000.0,36029,0.042968549678770465,4.658285231748713
80000,2,2,1,36,0,-1.0,-1,0,4341.0,28137,4351.5,28667,1.01880019901912,0.3517081036487044
290000,2,2,2,26,0,-0.3333333333333333,0,0,22140.0,248603,3957.5,115536,0.4647391031520008,0.8572487681076962
230000,2,1,2,28,0,0.0,0,0,98441.0,564897,4946.0,144032,0.2549699237738494,2.4560632345076763
170000,2,3,3,56,0,-1.0,1,1,0.0,2141,75.0,2755,1.2861811391223157,0.012594043564449622
230000,1,1,1,59,1,-0.16666666666666666,0,0,202572.0,1210604,7110.0,42822,0.0353723964464049,5.263472767509707
220000,1,1,2,38,1,0.0,0,0,211901.0,1188181,7254.5,45147,0.03799670420861451,5.400798178190099
230000,1,2,2,32,0,0.0,0,0,23523.0,142857,641.0,5236,0.03665178008931946,0.6211146908056921
500000,1,2,1,38,0,-0.16666666666666666,0,0,49596.0,300881,8633.5,99568,0.33092042727713855,0.6017607964784071
90000,2,1,1,41,0,-1.0,-1,0,3072.0,19471,2116.0,14731,0.7565221857025473,0.21634204064399284
390000,2,3,2,35,1,0.0,0,0,309116.5,1864430,9717.5,67884,0.03641003609144023,4.780577485698754
400000,2,2,2,41,0,0.0,0,0,281092.0,1618141,6152.0,51938,0.03209730666406286,4.045342386644033
180000,1,2,1,34,0,-1.0,-1,0,1763.0,11563,1763.0,11076,0.9578000691802144,0.0642385320081555
60000,1,3,1,38,0,1.1666666666666667,2,4,31605.5,192042,1650.0,9500,0.049468087876152735,3.2006466558890687
